"objectid","line","long","lat","aline","num"
1259,"GS-4-5-6-7",-73.9776909995099,40.7517410012039,"No",5
1260,"GS-4-5-6-7",-73.9777529994643,40.751653000462,"No",5
1261,"GS-4-5-6-7",-73.976395999413,40.7513520010642,"No",5
1262,"GS-4-5-6-7",-73.9773820003879,40.7516470010816,"No",5
1263,"6",-73.9821979996687,40.7455850010098,"No",1
1264,"6",-73.9821029996578,40.7456410004962,"No",1
1265,"6",-73.9821469999889,40.7464470011607,"No",1
1266,"6",-73.9818820002087,40.7466320012448,"No",1
1267,"6",-73.9825310005148,40.7457230005953,"No",1
1268,"6",-73.98257599995,40.7458210005321,"No",1
1269,"6",-73.9842799996519,40.7434840004604,"No",1
1270,"6",-73.9844089997472,40.7433940006318,"No",1
1271,"6",-73.9843019999066,40.7433510013044,"No",1
1272,"6",-73.9864519996825,40.7404190010062,"No",1
1273,"6",-73.9871340001556,40.7395010012573,"No",1
1274,"6",-73.9866009998598,40.7400970006567,"No",1
1275,"6",-73.986617000562,40.7401800004683,"No",1
1276,"6",-73.9870400000941,40.739674000684,"No",1
1277,"6",-73.9865619996094,40.7394770004501,"No",1
1278,"L-N-Q-R-4-5-6",-73.9897929996541,40.7351840010139,"No",7
1279,"L-N-Q-R-4-5-6",-73.9903109997538,40.7344950005294,"No",7
1280,"L-N-Q-R-4-5-6",-73.9901840001359,40.7344440012131,"No",7
1281,"6",-73.9914100005891,40.7299680005784,"No",1
1282,"B-D-F-M-6",-73.9948289999301,40.7259580007762,"No",5
1283,"B-D-F-M-6",-73.9947589997019,40.7260470012183,"No",5
1284,"6",-73.9973969995085,40.7224680010374,"No",1
1285,"6",-73.9974370004334,40.7223900007089,"No",1
1286,"J-N-Q-R-Z-6",-74.0001379998269,40.7183040007074,"No",6
1287,"J-N-Q-R-Z-6",-74.0002160001372,40.7183580005655,"No",6
1288,"J-Z-4-5-6",-74.0038640002537,40.713839001088,"No",5
1289,"J-Z-4-5-6",-74.0036420001752,40.7138990012326,"No",5
1290,"A-C-J-Z-2-3-4-5",-74.0094239994587,40.7101660005076,"Yes",8
1291,"A-C-J-Z-2-3-4-5",-74.0091820004986,40.7101650006863,"Yes",8
1292,"4-5",-74.0112980004003,40.7084360006215,"No",2
1293,"4-5",-74.0121610002532,40.707315000498,"No",2
1294,"4-5",-74.0120670002674,40.7074280011371,"No",2
1295,"4-5",-74.011927000097,40.7075770008069,"No",2
1296,"4-5",-74.0118540004875,40.7076710010056,"No",2
1297,"4-5",-74.0145720004476,40.7048250010464,"No",2
1298,"4-5",-74.0144539997554,40.7047950009743,"No",2
1299,"4-5",-74.0145090003993,40.7041570005123,"No",2
1300,"R-2-3-4-5",-73.9911929998029,40.6924890010196,"No",5
1301,"2-5",-73.867717999929,40.8580410012378,"No",2
1302,"2-5",-73.8674810005364,40.8580290012612,"No",2
1303,"2-5",-73.8875599996495,40.8372410012306,"No",2
1304,"2-5",-73.8872869995358,40.8373060007973,"No",2
1305,"2-5",-73.8914860001391,40.8300740012204,"No",2
1306,"2-5",-73.8914820005158,40.8301770006263,"No",2
1307,"2-5",-73.8931969997964,40.8238840013385,"No",2
1308,"2-5",-73.8927310000823,40.8241180013033,"No",2
1309,"2-5",-73.9019659997349,40.8193680011127,"No",2
1310,"2-5",-73.9014979999763,40.8195620006357,"No",2
1311,"2-5",-73.901348000015,40.8196840004866,"No",2
1312,"2-5",-73.9179829996331,40.8159710006291,"No",2
1313,"2-5",-73.9175219996443,40.8158810011651,"No",2
1314,"2-5",-73.9180639999507,40.8160330007226,"No",2
1315,"2-5",-73.9177589996792,40.815853001101,"No",2
1316,"2-3",-73.9408309995945,40.81389600073,"No",2
1317,"2-3",-73.940617999975,40.8141880008538,"No",2
1318,"2-3",-73.9454629996671,40.8075480004801,"No",2
1319,"2-3",-73.945228999462,40.8078750009314,"No",2
1320,"2-3",-73.9496509995793,40.8018220012342,"No",2
1321,"2-3",-73.9494370000149,40.8021110010746,"No",2
1322,"2-3",-73.9520580002381,40.7990330007208,"No",2
1323,"E-F-M-R-7",-73.8914129999851,40.7470250012236,"No",5
1324,"7",-73.9179360004353,40.7429870012532,"No",1
1325,"7",-73.9178950003595,40.7431340005527,"No",1
1326,"7",-73.9308939996014,40.7444940012655,"No",1
1327,"7",-73.9308650000217,40.7446580012962,"No",1
1328,"7",-73.9542519994706,40.7425880011378,"No",1
1329,"7",-73.9542319994457,40.742654001258,"No",1
1330,"7",-73.9524820001371,40.7424960009646,"No",1
1331,"7",-73.9528499998683,40.742593000841,"No",1
1332,"GS-4-5-6-7",-73.9750780002956,40.7508510007582,"No",5
1333,"A-C-E-N-Q-R-GS-1-2-3-7",-73.9863109995825,40.756476000903,"Yes",11
1334,"GS-4-5-6-7",-73.9789170004098,40.7528300011463,"No",5
1335,"GS-4-5-6-7",-73.9783960000813,40.7522180011031,"No",5
1336,"GS-4-5-6-7",-73.97828000036,40.752279001157,"No",5
1337,"GS-4-5-6-7",-73.9784870002827,40.7527170009361,"No",5
1338,"GS-4-5-6-7",-73.9780479995566,40.7521840006514,"No",5
1339,"L-N-Q-R-4-5-6",-73.990265000047,40.7353110008817,"No",7
1340,"N-R",-73.993261999712,40.72977800128,"No",2
1341,"D",-73.9985499997088,40.6203600006828,"No",1
1342,"D",-74.0003779999245,40.6140180011183,"No",1
1343,"J-M",-73.9465360001842,40.7034540007918,"No",2
1344,"J-M",-73.9466129996701,40.7033210012127,"No",2
1345,"L",-73.9336329996844,40.7060730010882,"No",1
1346,"L",-73.9237249997222,40.7072290011808,"No",1
1347,"L",-73.9238769998364,40.7070710007806,"No",1
1348,"L",-73.9177199994486,40.7032480006151,"No",1
1349,"L",-73.9179569997126,40.7033530011029,"No",1
1350,"L",-73.9030650005178,40.6951860007266,"No",1
1351,"L",-73.903764000514,40.6952010009591,"No",1
1352,"C-E",-73.985412000125,40.7629000011496,"No",2
1353,"A-C-E-N-Q-R-S-1-2-3-7",-73.9895469996878,40.7579290004981,"Yes",11
1354,"A-C-E-N-Q-R-S-1-2-3-7",-73.9899839996262,40.7574630009847,"Yes",11
1355,"A-C-E-L",-74.0017499995713,40.7404100005735,"Yes",4
1356,"A-C-E-L",-74.0021849998217,40.7405980010316,"Yes",4
1357,"A-C-E-L",-74.0022559999673,40.7397760004609,"Yes",4
1358,"A-C-F-R",-73.9872080004421,40.6915590004738,"Yes",4
1359,"A-C-F-R",-73.9874610000183,40.6917000009347,"Yes",4
1360,"A-C-J-Z-2-3-4-5",-74.006999000397,40.7086300007961,"Yes",8
1361,"A-C-J-Z-2-3-4-5",-74.0066640003695,40.7092000009457,"Yes",8
1362,"A-C-J-Z-2-3-4-5",-74.0068140005398,40.7090460011773,"Yes",8
1363,"B-D-F-M-7",-73.9828709999326,40.7541750009747,"No",5
1364,"B-D-F-M-7",-73.98298399999,40.7542130010418,"No",5
1365,"GS-4-5-6-7",-73.9797979999239,40.7528460007206,"No",5
1366,"GS-4-5-6-7",-73.9795369995988,40.753087001091,"No",5
1367,"R-1",-74.0134790004048,40.7013130006615,"No",2
1368,"B-Q",-73.9618819996569,40.6298840011537,"No",2
1369,"D",-73.9987639994323,40.6203790005616,"No",1
1370,"D",-74.0005849997251,40.61405400128,"No",1
1371,"J-Z",-73.8272390005148,40.7005960006585,"No",2
1372,"A-C-E-2-3",-74.0083570004132,40.7142000005685,"Yes",5
1373,"C",-73.9667409996886,40.6833170009457,"No",1
1374,"A-C",-73.9106610002774,40.6780170004532,"Yes",2
1375,"A-C",-73.9108749995004,40.6781420012115,"Yes",2
1376,"B-D",-73.9188220002794,40.8329120011025,"No",2
1377,"F",-73.9760489997778,40.6242630009722,"No",1
1378,"F",-73.9736230000014,40.595053000797,"No",1
1379,"M-R",-73.8623730001025,40.7304170008734,"No",2
1380,"1",-73.9004389995063,40.8852260011577,"No",1
1381,"1",-73.9149540000206,40.8697290010819,"No",1
1382,"A-C-1",-73.9397199995848,40.8407170011725,"Yes",3
1383,"1",-73.9680910000015,40.7995840008315,"No",1
1384,"F-L-M-1-2-3",-73.9999300002455,40.7378460010547,"No",6
1385,"1",-74.0135820005788,40.708191001172,"No",1
1386,"2-5",-73.9485969999556,40.6407430010301,"No",2
1387,"GS-4-5-6-7",-73.9771970002727,40.7517210005899,"No",5
1388,"3",-73.9362530000382,40.8201610010758,"No",1
1389,"3",-73.935933000583,40.8206020012392,"No",1
1390,"5",-73.8378579995729,40.8793300012347,"No",1
1391,"5",-73.8457240000821,40.8700390008064,"No",1
1392,"7",-73.9527229998257,40.7423510005407,"No",1
1393,"7",-73.9531559996979,40.7424320006815,"No",1
1394,"A",-73.8345889997323,40.672208000551,"Yes",1
1395,"J-N-Q-R-Z-6",-74.0016060002807,40.7194980008175,"No",6
1396,"J-N-Q-R-Z-6",-74.0018500005805,40.7192180007432,"No",6
1397,"J-N-Q-R-Z-6",-74.0017740005715,40.7191660010994,"No",6
1398,"B-Q",-73.9573519999799,40.6083190012244,"No",2
1399,"J-Z",-74.0098139997174,40.7080270011816,"No",2
1400,"J-Z",-74.0104940000132,40.7069110006773,"No",2
1401,"J-Z",-74.0108209996171,40.707117001078,"No",2
1402,"J-Z",-74.0106870000174,40.706887000504,"No",2
1403,"A-B-C-D-1",-73.9817879996008,40.768719000785,"Yes",5
1404,"A-C-E",-73.9938870005917,40.7512910012822,"Yes",3
1405,"A-C-E",-73.9935379995801,40.7514320005387,"Yes",3
1406,"A-C-E",-73.994106999892,40.7516770010415,"Yes",3
1407,"A-C-E",-73.9942429994956,40.7515610011649,"Yes",3
1408,"A-C-E",-73.9941810002336,40.7515390004946,"Yes",3
1409,"B-D-F-M-N-Q-R",-73.9886230002028,40.7489500011456,"No",7
1410,"B-D-F-M-N-Q-R",-73.988773999651,40.7487460008961,"No",7
1411,"E-M-6",-73.9692550002142,40.7574750006404,"No",3
1412,"E-M-6",-73.9691610001511,40.7577180011114,"No",3
1413,"E-M-6",-73.9691250002756,40.7576850005666,"No",3
1414,"1-2-3",-73.9731739994283,40.7930700010789,"No",3
1415,"1-2-3",-73.9728239999685,40.7929230006782,"No",3
1416,"1-2-3",-73.9730740005273,40.7932090005813,"No",3
1417,"1-2-3",-73.9727220004509,40.793065000774,"No",3
1418,"1",-73.9763299995746,40.7890200008799,"No",1
1419,"A-C-E-N-Q-R-S-1-2-3-7",-73.9868750001041,40.7557470013389,"Yes",11
1420,"A-C-E-N-Q-R-S-1-2-3-7",-73.9873620004493,40.7552480011838,"Yes",11
1421,"A-C-E-N-Q-R-S-1-2-3-7",-73.987199999825,40.7553340004624,"Yes",11
1422,"1-2-3",-73.9917210005443,40.7497900008854,"No",3
1423,"1-2-3",-73.9904810002547,40.7508100009077,"No",3
1424,"1-2-3",-73.9903229999497,40.7510200010161,"No",3
1425,"1",-73.9931379996605,40.7470360012417,"No",1
1426,"1",-73.9931210005819,40.747216000639,"No",1
1427,"GS-4-5-6-7",-73.975293999726,40.7518010007974,"No",5
1428,"GS-4-5-6-7",-73.975408999736,40.7513450011644,"No",5
1429,"GS-4-5-6-7",-73.9760870000193,40.7517010012949,"No",5
1430,"5",-73.8311950005774,40.8879800009047,"No",1
1431,"5",-73.837957999409,40.8795190011338,"No",1
1432,"5",-73.84586900016,40.8701170004992,"No",1
1433,"5",-73.8555149994399,40.8588040010861,"No",1
1434,"5",-73.86024800049,40.8545440008547,"No",1
1435,"7",-73.8290190005471,40.7599080008106,"No",1
1436,"7",-73.8286299995439,40.7600040012126,"No",1
1437,"7",-73.8284439996628,40.7600480004737,"No",1
1438,"7",-73.8285729997666,40.75989500106,"No",1
1439,"7",-73.8284140003703,40.7599460004621,"No",1
1440,"B -D-4",-73.9262819998309,40.8276050004676,"No",3
1441,"B -D-4",-73.9263220004944,40.8275290008029,"No",3
1442,"B -D-4",-73.9263620005114,40.8274610011246,"No",3
1443,"B -D-4",-73.9263940001013,40.8273990008293,"No",3
1444,"B-D-F-M-6",-73.9956279999042,40.7249870005642,"No",5
1445,"B-D-F-M-6",-73.9957449996548,40.7250110008137,"No",5
1446,"F",-73.9758169994691,40.6243010011796,"No",1
1447,"F",-73.973382000503,40.5950270011662,"No",1
1448,"M-R",-73.8613430000641,40.7300370009735,"No",2
1449,"M-R",-73.8617509995367,40.7295740010302,"No",2
1450,"M-R",-73.8596679998114,40.7288470005089,"No",2
1451,"M-R",-73.8604890003764,40.7297740013024,"No",2
1452,"E-F-M-R-7",-73.8902080004137,40.7459880010405,"No",5
1453,"E-F-M-R-7",-73.8902849999249,40.7463910009414,"No",5
1454,"E-F-M-R-7",-73.8914610005807,40.7465270012187,"No",5
1455,"G",-73.9435219994398,40.7468690006286,"No",1
1456,"G",-73.9440110004095,40.7462430009715,"No",1
1457,"1",-73.9186809996997,40.8645990011453,"No",1
1458,"1-2-3",-73.9720530001468,40.794611000952,"No",3
1459,"1-2-3",-73.9819469996063,40.7784370005637,"No",3
1460,"A-B-C-D-1",-73.9814229995005,40.7676540006604,"Yes",5
1461,"A-B-C-D-1",-73.98123500009,40.7676420006998,"Yes",5
1462,"2-3",-73.9843230001515,40.6904330013177,"No",2
1463,"N-Q-R-4-5-6",-73.9678500001734,40.7629860011705,"No",6
1464,"J-N-Q-R-Z-6",-74.0005520003561,40.7185890009471,"No",6
1465,"J-N-Q-R-Z-6",-74.0008259998818,40.7185060011113,"No",6
1466,"J-N-Q-R-Z-6",-74.00062299942,40.7186380009299,"No",6
1467,"A-C-J-Z-2-3-4-5",-74.0094029997666,40.7109440012806,"Yes",8
1468,"A-C-J-Z-2-3-4-5",-74.0091899994461,40.7110260009856,"Yes",8
1469,"A-C-J-Z-2-3-4-5",-74.009382000115,40.7111120004878,"Yes",8
1470,"SIR",-74.2454847732926,40.5155319993846,"No",1
1471,"SIR",-74.2286796434408,40.519670945255,"No",1
1472,"SIR",-74.126875883617,40.5646567154247,"No",1
1473,"SIR",-74.1027923584094,40.5840621202595,"No",1
1474,"SIR",-74.0961096362324,40.5886556718522,"No",1
1475,"SIR",-74.2509668360202,40.5132152944248,"No",1
1476,"SIR",-74.229521892418,40.5195103617941,"No",1
1477,"SIR",-74.1095755651568,40.5789244418078,"No",1
1478,"SIR",-74.0718812958545,40.6218330504813,"No",1
1479,"SIR",-74.2295479864268,40.519601111113,"No",1
1480,"SIR",-74.2289119868199,40.5197658241097,"No",1
1481,"SIR",-74.2006673825267,40.5251048409895,"No",1
1482,"SIR",-74.1652143227801,40.5443877860017,"No",1
1483,"SIR",-74.096369030199,40.5885204174466,"No",1
1484,"SIR",-74.0750178378336,40.6376322568189,"No",1
1485,"SIR",-74.1506400170505,40.5515999438635,"No",1
1486,"SIR",-74.1262955886704,40.5653371981421,"No",1
1487,"SIR",-74.2528325170581,40.5121137097149,"No",1
1488,"SIR",-74.1923129733034,40.5332032844431,"No",1
1489,"SIR",-74.1166282451574,40.5739560459236,"No",1
1490,"SIR",-74.1650479930268,40.5442080474008,"No",1
1491,"SIR",-74.102686902077,40.5839970256067,"No",1
1492,"SIR",-74.1784370568954,40.5405535741948,"No",1
1493,"SIR",-74.1260586683363,40.565168660183,"No",1
1494,"SIR",-74.0878339287393,40.5961091155404,"No",1
1495,"SIR",-74.0716915979061,40.621593362103,"No",1
1496,"SIR",-74.2168122304431,40.5224891503685,"No",1
1497,"SIR",-74.1374684460463,40.5559986393907,"No",1
1498,"SIR",-74.1097467841243,40.5790581503896,"No",1
1499,"SIR",-74.0751405765791,40.6277631422507,"No",1
1500,"SIR",-74.0732699669269,40.6442631964494,"No",1
1501,"F",-73.9772510005536,40.6305310005712,"No",1
1502,"F",-73.9769950002422,40.6305620013473,"No",1
1503,"F",-73.9764069997595,40.6261330011656,"No",1
1504,"F",-73.9761770005264,40.6261630004841,"No",1
1505,"F",-73.9754790000711,40.6207970007944,"No",1
1506,"F",-73.9751380000047,40.620825001277,"No",1
1507,"F",-73.9754670005149,40.6211620007635,"No",1
1508,"F",-73.9741800004188,40.6142790013414,"No",1
1509,"F",-73.9739099999627,40.6143040009756,"No",1
1510,"F",-73.9730970003585,40.6086150008867,"No",1
1511,"F",-73.9729040002486,40.6090410012893,"No",1
1512,"F",-73.9723929996458,40.6040070010122,"No",1
1513,"F",-73.9721240002324,40.6039990006826,"No",1
1514,"F",-73.9734020003503,40.5967010009069,"No",1
1515,"F",-73.9731370003333,40.5968970010459,"No",1
1516,"F",-73.9742420002746,40.5905210010683,"No",1
1517,"F",-73.9740509994559,40.5902660010805,"No",1
1518,"F",-73.9744430004978,40.5805760006021,"No",1
1519,"F",-73.9747780000728,40.5805470012171,"No",1
1520,"F",-73.7833770000102,40.712581001328,"No",1
1521,"F",-73.7824179994812,40.7128650012881,"No",1
1522,"F",-73.7821190003803,40.7132070009564,"No",1
1523,"F",-73.7826370005758,40.7127230006172,"No",1
1524,"F",-73.7826239995613,40.7131130010046,"No",1
1525,"F",-73.7830349994767,40.7127230012853,"No",1
1526,"N-Q",-73.9120739996188,40.7751490010533,"No",2
1527,"N-Q",-73.912150999733,40.7748100005522,"No",2
1528,"N-Q",-73.9118909998635,40.7750250006697,"No",2
1529,"N-Q",-73.9123370005001,40.774938001044,"No",2
1530,"N-Q",-73.9179779999838,40.7703130007887,"No",2
1531,"N-Q",-73.9177550005801,40.7701700012283,"No",2
1532,"N-Q",-73.9171669994446,40.7710090006946,"No",2
1533,"N-Q",-73.9169349995468,40.7708700012332,"No",2
1534,"N-Q",-73.9216289998266,40.7667870012724,"No",2
1535,"N-Q",-73.9214059999033,40.7667000011469,"No",2
1536,"N-Q",-73.9214090003458,40.7670520012454,"No",2
1537,"N-Q",-73.9211920000255,40.7669630011802,"No",2
1538,"N-Q",-73.925638000338,40.7618800013256,"No",2
1539,"N-Q",-73.925398999577,40.7617730010201,"No",2
1540,"N-Q",-73.9253489999621,40.7622170012083,"No",2
1541,"N-Q",-73.9299929999359,40.7564780004575,"No",2
1542,"N-Q",-73.9297660004528,40.7563790011942,"No",2
1543,"N-Q",-73.9297400004327,40.7567960012853,"No",2
1544,"N-Q",-73.9329029996109,40.7529010012616,"No",2
1545,"N-Q",-73.9329360003732,40.7524910012409,"No",2
1546,"N-Q-R",-73.9725009999915,40.7651560010548,"No",3
1547,"N-Q-R",-73.9723960001991,40.7647280005889,"No",3
1548,"N-Q-R",-73.9723059995983,40.7648490013341,"No",3
1549,"N-Q-R",-73.9722289997426,40.7646570007332,"No",3
1550,"N-Q-R",-73.9803410003421,40.7653650006575,"No",3
1551,"N-Q-R",-73.9800330004086,40.7652980006227,"No",3
1552,"N-Q-R",-73.9800119999979,40.7657960008792,"No",3
1553,"N-Q-R",-73.9797639994275,40.765639000653,"No",3
1554,"N-Q-R",-73.9839739997984,40.7604860006995,"No",3
1555,"N-Q-R",-73.9839040004288,40.7606210008943,"No",3
1556,"N-R",-73.9884719999123,40.7450890011822,"No",2
1557,"N-R",-73.9885790002864,40.7452990009745,"No",2
1558,"N-R",-73.9890830001515,40.7410800005689,"No",2
1559,"N-R",-73.9889199999187,40.7411110011691,"No",2
1560,"N-R",-73.9888950001835,40.741378000916,"No",2
1561,"N-R",-73.9889889994632,40.741539000794,"No",2
1562,"L-N-Q-R-4-5-6",-73.9910579999022,40.7352780012415,"No",7
1563,"N-R",-73.99228599991,40.7304770011673,"No",2
1564,"N-R",-73.9922159996066,40.7305780010847,"No",2
1565,"N-R",-73.9976859999007,40.7241240006243,"No",2
1566,"N-R",-73.997632999965,40.7242200010331,"No",2
1567,"R",-74.0070450004856,40.7131100005798,"No",1
1568,"R",-74.0067599998318,40.7134370011465,"No",1
1569,"R",-74.0066969999264,40.7135210008466,"No",1
1570,"R",-74.0107669994104,40.7108710007428,"No",1
1571,"R",-74.0106439995585,40.7110650011204,"No",1
1572,"R",-74.0129240001571,40.7076470006858,"No",1
1573,"R",-74.0127739999198,40.7079020007744,"No",1
1574,"R",-74.0126960004526,40.7080280008214,"No",1
1575,"R-1",-74.0125880001723,40.7019380009871,"No",2
1576,"R-1",-74.0126420004974,40.7021080009019,"No",2
1577,"R-1",-74.0126420004974,40.7021080009019,"No",2
1578,"A-C-F-R",-73.9861069995295,40.6921140012875,"Yes",4
1579,"A-C-F-R",-73.9861140005658,40.6922580004634,"Yes",4
1580,"A-C-F-R",-73.9861910001802,40.6920520011717,"Yes",4
1581,"A-C-F-R",-73.986180999899,40.6923590010585,"Yes",4
1582,"B-Q-R",-73.9811639997556,40.6898040009014,"No",3
1583,"B-Q-R",-73.9816509995625,40.6898100004569,"No",3
1584,"B-Q-R",-73.9810819998494,40.6898170007679,"No",3
1585,"B-Q-R",-73.9811560004085,40.689740001014,"No",3
1586,"B-Q-D-N-R-2-3-4-5",-73.9784870001674,40.6838050006023,"No",9
1587,"B-Q-D-N-R-2-3-4-5",-73.9788789996026,40.6839050005523,"No",9
1588,"B-Q-D-N-R-2-3-4-5",-73.9784120004727,40.6839280012631,"No",9
1589,"R",-73.9831330004397,40.6770010011825,"No",1
1590,"R",-73.9833270002884,40.677279001228,"No",1
1591,"R",-73.9830200001012,40.6771710008323,"No",1
1592,"F-G-R",-73.9884799997397,40.6703870005243,"No",3
1593,"R",-73.9927289997758,40.6652990008903,"No",1
1594,"R",-73.9930020001763,40.6650580010324,"No",1
1595,"R",-73.9979519998091,40.6603230004857,"No",1
1596,"N-R",-74.0044990001497,40.6544900009228,"No",2
1597,"N-R",-74.0041129995451,40.6543650010918,"No",2
1598,"N-R",-74.0043060003346,40.654676001102,"No",2
1599,"R",-74.0093329999511,40.6493890009124,"No",1
1600,"R",-74.0097280001798,40.6494240010155,"No",1
1601,"R",-74.0094570005699,40.649265001217,"No",1
1602,"R",-74.0096020001748,40.6495460011184,"No",1
1603,"R",-74.0146899998462,40.6446530008564,"No",1
1604,"R",-74.0144190004778,40.6444930004837,"No",1
1605,"R",-74.0145859998396,40.6447560009425,"No",1
1606,"R",-74.0143090003532,40.6446010007496,"No",1
1607,"N-R",-74.0178969996377,40.6416060005508,"No",2
1608,"N-R",-74.0175609999715,40.6414350006846,"No",2
1609,"N-R",-74.0177219997257,40.6417780005479,"No",2
1610,"N-R",-74.01736199985,40.6416330008648,"No",2
1611,"R",-74.0235800003412,40.6348270007935,"No",1
1612,"R",-74.0233389999649,40.6347680011269,"No",1
1613,"R",-74.0257310004454,40.6295500005823,"No",1
1614,"R",-74.0254520002906,40.629503000629,"No",1
1615,"R",-74.0285469999614,40.6226560008527,"No",1
1616,"R",-74.0283149998532,40.6225830008205,"No",1
1617,"R",-74.0313829999834,40.6160210005213,"No",1
1618,"R",-74.0308600000383,40.6158930006958,"No",1
1619,"R",-74.0312340000221,40.6161890008535,"No",1
1620,"B-Q",-73.9727880003074,40.6773650004511,"No",2
1621,"B-Q",-73.972212000549,40.6773240010273,"No",2
1622,"B-Q-FS",-73.9621089994944,40.6607920012332,"No",3
1623,"B-Q",-73.9615160003233,40.655221001333,"No",2
1624,"B-Q",-73.963355999664,40.6494270008664,"No",2
1625,"B-Q",-73.9645280005033,40.6442720005165,"No",2
1626,"B-Q",-73.963996000086,40.6413140008097,"No",2
1627,"B-Q",-73.9627359995601,40.635034000949,"No",2
1628,"B-Q",-73.9614770005111,40.6299300006899,"No",2
1629,"1-2-3",-74.0092110000392,40.7153490010268,"No",3
1630,"1-2-3",-74.0093279995098,40.7157360012001,"No",3
1631,"1-2-3",-74.0090309995903,40.7155760006083,"No",3
1632,"1-2-3",-74.0094269995039,40.7155390011156,"No",3
1633,"1",-74.0134449999941,40.7081070004657,"No",1
1634,"A-C-E-1-2-3",-74.007766000323,40.7127120005658,"Yes",6
1635,"A-C-J-Z-2-3-4-5",-74.0064090001135,40.7094750008667,"Yes",8
1636,"2-3",-74.0095439996981,40.7065060009588,"No",2
1637,"2-3",-74.0093320004103,40.7063920009983,"No",2
1638,"2-3",-73.9932749997779,40.6975900009111,"No",2
1639,"2-3",-73.9930600002664,40.6976490005238,"No",2
1640,"4-5-6",-73.9373999998348,40.8045970011918,"No",3
1641,"4-5-6",-73.9371859995713,40.8045170006414,"No",3
1642,"6",-73.9418820004636,40.7984660005151,"No",1
1643,"6",-73.9415999998569,40.798852001202,"No",1
1644,"6",-73.9446129994966,40.7948040010707,"No",1
1645,"6",-73.9445019996073,40.794927001014,"No",1
1646,"6",-73.9478559995354,40.7902790009479,"No",1
1647,"6",-73.9476489994673,40.7901930011438,"No",1
1648,"6",-73.9512319995922,40.7858430009098,"No",1
1649,"6",-73.9509299995852,40.7856400005792,"No",1
1650,"6",-73.9510569994559,40.7860550010802,"No",1
1651,"6",-73.950695000243,40.7859030006503,"No",1
1652,"4-5-6",-73.9559050002519,40.7794680005105,"No",3
1653,"4-5-6",-73.9557190000587,40.779718001333,"No",3
1654,"4-5-6",-73.9558100000733,40.7794270011769,"No",3
1655,"4-5-6",-73.9555959994153,40.7797200008442,"No",3
1656,"6",-73.9601349997431,40.7736690012571,"No",1
1657,"6",-73.9599539996403,40.7737790006621,"No",1
1658,"6",-73.9600409996538,40.773779001149,"No",1
1659,"6",-73.9600599999599,40.7736360006686,"No",1
1660,"6",-73.964243999774,40.7678700007284,"No",1
1661,"6",-73.964355000255,40.7678170008583,"No",1
1662,"6",-73.963978999719,40.7677030008174,"No",1
1663,"6",-73.9641779997059,40.7679810006246,"No",1
1664,"6",-73.963898000538,40.7678630012768,"No",1
1665,"N-Q-R-4-5-6",-73.9680400005322,40.7628360011973,"No",6
1666,"E-M-6",-73.9721170003464,40.7571230010928,"No",3
1667,"E-M-6",-73.9721080000557,40.7572930007644,"No",3
1668,"E-M-6",-73.9721960004519,40.7571570007467,"No",3
1669,"E-M-6",-73.9719390005705,40.757298000749,"No",3
1670,"6",-73.9816630001616,40.7462630011811,"No",1
1671,"6",-73.9815999997224,40.7462420012285,"No",1
1672,"6",-73.9815329996175,40.7465500006327,"No",1
1673,"6",-73.9838060003813,40.7431280004546,"No",1
1674,"6",-73.9838959996912,40.7431670005185,"No",1
1675,"6",-73.9838570004169,40.7433040008726,"No",1
1676,"6",-73.9837379999964,40.7432570010874,"No",1
1677,"6",-73.986232999876,40.7400080006455,"No",1
1678,"6",-73.9863429999292,40.7399840008157,"No",1
1679,"6",-73.9860060001507,40.7401800007874,"No",1
1680,"L-N-Q-R-4-5-6",-73.9894369997632,40.7344060012185,"No",7
1681,"L-N-Q-R-4-5-6",-73.9895490004557,40.7341800010468,"No",7
1682,"L-N-Q-R-4-5-6",-73.9896739998153,40.7342220012094,"No",7
1683,"6",-73.9908379995317,40.7300840005149,"No",1
1684,"B-D-F-M-6",-73.9945790000348,40.7257260010465,"No",5
1685,"B-D-F-M-6",-73.994367000465,40.7257550007684,"No",5
1686,"B-D-F-M-6",-73.9943199997496,40.7258450007336,"No",5
1687,"B-D-F-M-6",-73.9949379997003,40.7251370007159,"No",5
1688,"B-D-F-M-6",-73.9952909998351,40.7248880006107,"No",5
1689,"6",-73.996911999697,40.7221160006216,"No",1
1690,"6",-73.9968180000385,40.7222350012873,"No",1
1691,"J-N-Q-R-Z-6",-74.0003170003391,40.7181550010795,"No",6
1692,"J-N-Q-R-Z-6",-74.0003879999106,40.7181970006458,"No",6
1693,"J-Z-4-5-6",-74.0048059994998,40.7128680009542,"No",5
1694,"J-Z-4-5-6",-74.004971000004,40.712723000937,"No",5
1695,"SIR",-74.1176361963925,40.5732891436642,"No",1
1696,"SIR",-74.2389029082891,40.5176146540206,"No",1
1697,"SIR",-74.0966409742231,40.5886156454713,"No",1
1698,"J-Z-4-5-6",-74.0043869998258,40.7123330009177,"No",5
1699,"J-Z-4-5-6",-74.0051139999434,40.7118570005996,"No",5
1700,"J-Z-4-5-6",-74.005057000032,40.7118240012016,"No",5
1701,"J-Z-4-5-6",-74.0037339997591,40.7137210006852,"No",5
